timestamp,station_id,temperature,pressure,humidity,latitude,longitude,elevation,is_anomaly,anomaly_type,severity,is_fault,affected_params,clean_temperature,clean_pressure,clean_humidity,anomaly_metadata
2026-08-01 02:15:00+00:00,AWS-001,19.39,989.85,80.57,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.39,989.85,80.57,{}
2026-08-01 02:20:00+00:00,AWS-001,19.44,989.87,80.51,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.44,989.87,80.51,{}
2026-08-01 02:25:00+00:00,AWS-001,19.48,989.87,80.88,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.48,989.87,80.88,{}
2026-08-01 02:30:00+00:00,AWS-001,19.81,989.87,79.34,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.81,989.87,79.34,{}
2026-08-01 02:35:00+00:00,AWS-001,19.68,989.93,80.99,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.68,989.93,80.99,{}
2026-08-01 02:40:00+00:00,AWS-001,19.55,989.81,82.24,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.55,989.81,82.24,{}
2026-08-01 02:45:00+00:00,AWS-001,19.39,989.75,82.78,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.39,989.75,82.78,{}
2026-08-01 02:50:00+00:00,AWS-001,19.49,989.75,82.0,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.49,989.75,82.0,{}
2026-08-01 02:55:00+00:00,AWS-001,19.67,989.7,79.2,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.67,989.7,79.2,{}
2026-08-01 03:00:00+00:00,AWS-001,19.62,989.68,79.41,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.62,989.68,79.41,{}
2026-08-01 03:05:00+00:00,AWS-001,19.47,989.76,79.53,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.47,989.76,79.53,{}
2026-08-01 03:10:00+00:00,AWS-001,19.34,989.75,80.62,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.34,989.75,80.62,{}
2026-08-01 03:15:00+00:00,AWS-001,19.48,989.64,80.25,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.48,989.64,80.25,{}
2026-08-01 03:20:00+00:00,AWS-001,19.62,989.63,80.16,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.62,989.63,80.16,{}
2026-08-01 03:25:00+00:00,AWS-001,19.72,989.65,80.64,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.72,989.65,80.64,{}
2026-08-01 03:30:00+00:00,AWS-001,19.61,989.68,81.12,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.61,989.68,81.12,{}
2026-08-01 03:35:00+00:00,AWS-001,19.67,989.73,82.22,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.67,989.73,82.22,{}
2026-08-01 03:40:00+00:00,AWS-001,19.72,989.78,81.91,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.72,989.78,81.91,{}
2026-08-01 03:45:00+00:00,AWS-001,19.78,989.79,80.54,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.78,989.79,80.54,{}
2026-08-01 03:50:00+00:00,AWS-001,19.95,989.74,79.28,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,19.95,989.74,79.28,{}
2026-08-01 03:55:00+00:00,AWS-001,20.0,989.74,78.79,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.0,989.74,78.79,{}
2026-08-01 04:00:00+00:00,AWS-001,20.13,989.74,78.57,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.13,989.74,78.57,{}
2026-08-01 04:05:00+00:00,AWS-001,20.16,989.76,77.85,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.16,989.76,77.85,{}
2026-08-01 04:10:00+00:00,AWS-001,20.22,989.84,77.42,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.22,989.84,77.42,{}
2026-08-01 04:15:00+00:00,AWS-001,20.35,989.9,76.82,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.35,989.9,76.82,{}
2026-08-01 04:20:00+00:00,AWS-001,20.12,989.99,77.73,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.12,989.99,77.73,{}
2026-08-01 04:25:00+00:00,AWS-001,20.12,990.0,78.38,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.12,990.0,78.38,{}
2026-08-01 04:30:00+00:00,AWS-001,20.11,990.13,78.9,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.11,990.13,78.9,{}
2026-08-01 04:35:00+00:00,AWS-001,20.08,990.21,79.76,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.08,990.21,79.76,{}
2026-08-01 04:40:00+00:00,AWS-001,20.12,990.25,79.2,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.12,990.25,79.2,{}
2026-08-01 04:45:00+00:00,AWS-001,20.47,990.32,78.23,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.47,990.32,78.23,{}
2026-08-01 04:50:00+00:00,AWS-001,20.39,990.31,77.56,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.39,990.31,77.56,{}
2026-08-01 04:55:00+00:00,AWS-001,20.64,990.23,75.48,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.64,990.23,75.48,{}
2026-08-01 05:00:00+00:00,AWS-001,20.43,990.25,75.82,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.43,990.25,75.82,{}
2026-08-01 05:05:00+00:00,AWS-001,20.49,990.35,75.8,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.49,990.35,75.8,{}
2026-08-01 05:10:00+00:00,AWS-001,20.63,990.41,76.08,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.63,990.41,76.08,{}
2026-08-01 05:15:00+00:00,AWS-001,20.84,990.46,74.77,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,20.84,990.46,74.77,{}
2026-08-01 05:20:00+00:00,AWS-001,21.06,990.47,73.57,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,21.06,990.47,73.57,{}
2026-08-01 05:25:00+00:00,AWS-001,21.27,990.42,72.58,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,21.27,990.42,72.58,{}
2026-08-01 05:30:00+00:00,AWS-001,21.29,990.58,73.0,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,21.29,990.58,73.0,{}
2026-08-01 05:35:00+00:00,AWS-001,21.3,990.64,72.72,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,21.3,990.64,72.72,{}
2026-08-01 05:40:00+00:00,AWS-001,21.54,990.68,71.41,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,21.54,990.68,71.41,{}
2026-08-01 05:45:00+00:00,AWS-001,21.6,990.72,70.47,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,21.6,990.72,70.47,{}
2026-08-01 05:50:00+00:00,AWS-001,21.48,990.87,70.88,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,21.48,990.87,70.88,{}
2026-08-01 05:55:00+00:00,AWS-001,21.41,990.99,72.19,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,21.41,990.99,72.19,{}
2026-08-01 06:00:00+00:00,AWS-001,21.41,991.0,72.4,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,21.41,991.0,72.4,{}
2026-08-01 06:05:00+00:00,AWS-001,21.65,991.14,70.95,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,21.65,991.14,70.95,{}
2026-08-01 06:10:00+00:00,AWS-001,21.82,991.2,71.14,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,21.82,991.2,71.14,{}
2026-08-01 06:15:00+00:00,AWS-001,22.08,991.24,69.68,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,22.08,991.24,69.68,{}
2026-08-01 06:20:00+00:00,AWS-001,22.14,991.29,70.41,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,22.14,991.29,70.41,{}
2026-08-01 06:25:00+00:00,AWS-001,22.3,991.32,70.54,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,22.3,991.32,70.54,{}
2026-08-01 06:30:00+00:00,AWS-001,22.54,991.33,69.39,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,22.54,991.33,69.39,{}
2026-08-01 06:35:00+00:00,AWS-001,22.61,991.46,67.99,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,22.61,991.46,67.99,{}
2026-08-01 06:40:00+00:00,AWS-001,22.81,991.52,68.61,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,22.81,991.52,68.61,{}
2026-08-01 06:45:00+00:00,AWS-001,22.82,991.64,68.6,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,22.82,991.64,68.6,{}
2026-08-01 06:50:00+00:00,AWS-001,22.9,991.74,67.88,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,22.9,991.74,67.88,{}
2026-08-01 06:55:00+00:00,AWS-001,22.98,991.85,68.01,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,22.98,991.85,68.01,{}
2026-08-01 07:00:00+00:00,AWS-001,22.93,991.8,68.44,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,22.93,991.8,68.44,{}
2026-08-01 07:05:00+00:00,AWS-001,23.19,991.83,68.0,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,23.19,991.83,68.0,{}
2026-08-01 07:10:00+00:00,AWS-001,23.27,991.95,66.93,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,23.27,991.95,66.93,{}
2026-08-01 07:15:00+00:00,AWS-001,23.44,991.96,66.25,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,23.44,991.96,66.25,{}
2026-08-01 07:20:00+00:00,AWS-001,23.68,992.07,64.35,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,23.68,992.07,64.35,{}
2026-08-01 07:25:00+00:00,AWS-001,23.91,992.07,63.84,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,23.91,992.07,63.84,{}
2026-08-01 07:30:00+00:00,AWS-001,24.16,992.16,62.77,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,24.16,992.16,62.77,{}
2026-08-01 07:35:00+00:00,AWS-001,24.27,992.34,62.43,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,24.27,992.34,62.43,{}
2026-08-01 07:40:00+00:00,AWS-001,24.33,992.46,62.01,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,24.33,992.46,62.01,{}
2026-08-01 07:45:00+00:00,AWS-001,24.46,992.42,61.31,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,24.46,992.42,61.31,{}
2026-08-01 07:50:00+00:00,AWS-001,24.33,992.55,61.22,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,24.33,992.55,61.22,{}
2026-08-01 07:55:00+00:00,AWS-001,24.26,992.73,62.01,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,24.26,992.73,62.01,{}
2026-08-01 08:00:00+00:00,AWS-001,24.25,992.96,62.99,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,24.25,992.96,62.99,{}
2026-08-01 08:05:00+00:00,AWS-001,24.3,993.03,62.27,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,24.3,993.03,62.27,{}
2026-08-01 08:10:00+00:00,AWS-001,24.6,993.0,61.45,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,24.6,993.0,61.45,{}
2026-08-01 08:15:00+00:00,AWS-001,24.66,993.08,61.38,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,24.66,993.08,61.38,{}
2026-08-01 08:20:00+00:00,AWS-001,24.82,993.22,60.67,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,24.82,993.22,60.67,{}
2026-08-01 08:25:00+00:00,AWS-001,25.26,993.25,58.04,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,25.26,993.25,58.04,{}
2026-08-01 08:30:00+00:00,AWS-001,25.39,993.35,56.83,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,25.39,993.35,56.83,{}
2026-08-01 08:35:00+00:00,AWS-001,25.7,993.34,55.45,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,25.7,993.34,55.45,{}
2026-08-01 08:40:00+00:00,AWS-001,25.71,993.4,54.27,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,25.71,993.4,54.27,{}
2026-08-01 08:45:00+00:00,AWS-001,25.86,993.29,55.05,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,25.86,993.29,55.05,{}
2026-08-01 08:50:00+00:00,AWS-001,25.88,993.28,55.4,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,25.88,993.28,55.4,{}
2026-08-01 08:55:00+00:00,AWS-001,26.02,993.33,55.06,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,26.02,993.33,55.06,{}
2026-08-01 09:00:00+00:00,AWS-001,26.36,993.36,52.7,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,26.36,993.36,52.7,{}
2026-08-01 09:05:00+00:00,AWS-001,26.24,993.33,52.24,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,26.24,993.33,52.24,{}
2026-08-01 09:10:00+00:00,AWS-001,26.51,993.35,51.79,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,26.51,993.35,51.79,{}
2026-08-01 09:15:00+00:00,AWS-001,26.74,993.42,52.7,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,26.74,993.42,52.7,{}
2026-08-01 09:20:00+00:00,AWS-001,26.82,993.46,52.15,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,26.82,993.46,52.15,{}
2026-08-01 09:25:00+00:00,AWS-001,26.76,993.5,53.07,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,26.76,993.5,53.07,{}
2026-08-01 09:30:00+00:00,AWS-001,26.97,993.58,52.16,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,26.97,993.58,52.16,{}
2026-08-01 09:35:00+00:00,AWS-001,27.08,993.6,51.98,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,27.08,993.6,51.98,{}
2026-08-01 09:40:00+00:00,AWS-001,27.31,993.71,52.12,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,27.31,993.71,52.12,{}
2026-08-01 09:45:00+00:00,AWS-001,27.5,993.67,51.3,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,27.5,993.67,51.3,{}
2026-08-01 09:50:00+00:00,AWS-001,27.94,993.81,49.56,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,27.94,993.81,49.56,{}
2026-08-01 09:55:00+00:00,AWS-001,28.04,993.89,50.24,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,28.04,993.89,50.24,{}
2026-08-01 10:00:00+00:00,AWS-001,28.01,993.87,50.28,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,28.01,993.87,50.28,{}
2026-08-01 10:05:00+00:00,AWS-001,28.2,993.86,50.36,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,28.2,993.86,50.36,{}
2026-08-01 10:10:00+00:00,AWS-001,28.39,993.88,49.23,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,28.39,993.88,49.23,{}
2026-08-01 10:15:00+00:00,AWS-001,28.76,993.92,49.02,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,28.76,993.92,49.02,{}
2026-08-01 10:20:00+00:00,AWS-001,29.01,993.98,48.32,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,29.01,993.98,48.32,{}
2026-08-01 10:25:00+00:00,AWS-001,29.17,993.89,47.99,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,29.17,993.89,47.99,{}
2026-08-01 10:30:00+00:00,AWS-001,29.5,993.91,46.98,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,29.5,993.91,46.98,{}
2026-08-01 10:35:00+00:00,AWS-001,29.37,993.78,46.84,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,29.37,993.78,46.84,{}
2026-08-01 10:40:00+00:00,AWS-001,29.35,993.77,46.77,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,29.35,993.77,46.77,{}
2026-08-01 10:45:00+00:00,AWS-001,29.31,993.85,46.53,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,29.31,993.85,46.53,{}
2026-08-01 10:50:00+00:00,AWS-001,29.37,993.76,46.95,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,29.37,993.76,46.95,{}
2026-08-01 10:55:00+00:00,AWS-001,29.27,993.66,46.97,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,29.27,993.66,46.97,{}
2026-08-01 11:00:00+00:00,AWS-001,29.53,993.67,45.25,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,29.53,993.67,45.25,{}
2026-08-01 11:05:00+00:00,AWS-001,29.63,993.75,44.01,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,29.63,993.75,44.01,{}
2026-08-01 11:10:00+00:00,AWS-001,29.52,993.75,43.44,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,29.52,993.75,43.44,{}
2026-08-01 11:15:00+00:00,AWS-001,29.51,993.62,44.21,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,29.51,993.62,44.21,{}
2026-08-01 11:20:00+00:00,AWS-001,29.73,993.51,43.15,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,29.73,993.51,43.15,{}
2026-08-01 11:25:00+00:00,AWS-001,30.03,993.51,42.9,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,30.03,993.51,42.9,{}
2026-08-01 11:30:00+00:00,AWS-001,30.49,993.43,42.07,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,30.49,993.43,42.07,{}
2026-08-01 11:35:00+00:00,AWS-001,31.06,993.43,40.84,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.06,993.43,40.84,{}
2026-08-01 11:40:00+00:00,AWS-001,31.15,993.43,41.07,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.15,993.43,41.07,{}
2026-08-01 11:45:00+00:00,AWS-001,31.01,993.39,41.61,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.01,993.39,41.61,{}
2026-08-01 11:50:00+00:00,AWS-001,30.71,993.48,40.72,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,30.71,993.48,40.72,{}
2026-08-01 11:55:00+00:00,AWS-001,30.85,993.49,40.5,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,30.85,993.49,40.5,{}
2026-08-01 12:00:00+00:00,AWS-001,30.8,993.53,41.19,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,30.8,993.53,41.19,{}
2026-08-01 12:05:00+00:00,AWS-001,30.83,993.55,42.38,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,30.83,993.55,42.38,{}
2026-08-01 12:10:00+00:00,AWS-001,30.83,993.5,43.47,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,30.83,993.5,43.47,{}
2026-08-01 12:15:00+00:00,AWS-001,30.92,993.44,42.27,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,30.92,993.44,42.27,{}
2026-08-01 12:20:00+00:00,AWS-001,31.2,993.38,41.38,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.2,993.38,41.38,{}
2026-08-01 12:25:00+00:00,AWS-001,31.31,993.38,40.19,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.31,993.38,40.19,{}
2026-08-01 12:30:00+00:00,AWS-001,31.36,993.3,41.24,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.36,993.3,41.24,{}
2026-08-01 12:35:00+00:00,AWS-001,31.26,993.36,42.13,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.26,993.36,42.13,{}
2026-08-01 12:40:00+00:00,AWS-001,31.07,993.26,42.72,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.07,993.26,42.72,{}
2026-08-01 12:45:00+00:00,AWS-001,31.11,993.23,42.64,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.11,993.23,42.64,{}
2026-08-01 12:50:00+00:00,AWS-001,31.22,993.17,43.15,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.22,993.17,43.15,{}
2026-08-01 12:55:00+00:00,AWS-001,31.63,993.09,42.76,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.63,993.09,42.76,{}
2026-08-01 13:00:00+00:00,AWS-001,31.72,993.18,42.99,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.72,993.18,42.99,{}
2026-08-01 13:05:00+00:00,AWS-001,31.94,993.09,42.41,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.94,993.09,42.41,{}
2026-08-01 13:10:00+00:00,AWS-001,31.89,993.02,41.95,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.89,993.02,41.95,{}
2026-08-01 13:15:00+00:00,AWS-001,31.74,992.94,42.52,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.74,992.94,42.52,{}
2026-08-01 13:20:00+00:00,AWS-001,31.65,992.89,42.96,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.65,992.89,42.96,{}
2026-08-01 13:25:00+00:00,AWS-001,31.61,992.84,42.61,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.61,992.84,42.61,{}
2026-08-01 13:30:00+00:00,AWS-001,32.05,992.73,41.12,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,32.05,992.73,41.12,{}
2026-08-01 13:35:00+00:00,AWS-001,31.94,992.67,41.89,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,31.94,992.67,41.89,{}
2026-08-01 13:40:00+00:00,AWS-001,32.13,992.67,42.25,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,32.13,992.67,42.25,{}
2026-08-01 13:45:00+00:00,AWS-001,32.01,992.69,41.67,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,32.01,992.69,41.67,{}
2026-08-01 13:50:00+00:00,AWS-001,32.21,992.65,40.81,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,32.21,992.65,40.81,{}
2026-08-01 13:55:00+00:00,AWS-001,32.29,992.61,40.66,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,32.29,992.61,40.66,{}
2026-08-01 14:00:00+00:00,AWS-001,32.27,992.55,40.82,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,32.27,992.55,40.82,{}
2026-08-01 14:05:00+00:00,AWS-001,32.27,992.48,40.27,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,32.27,992.48,40.27,{}
2026-08-01 14:10:00+00:00,AWS-001,32.17,992.39,41.56,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,32.17,992.39,41.56,{}
2026-08-01 14:15:00+00:00,AWS-001,32.27,992.27,41.34,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,32.27,992.27,41.34,{}
2026-08-01 14:20:00+00:00,AWS-001,32.2,992.21,41.55,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,32.2,992.21,41.55,{}
2026-08-01 14:25:00+00:00,AWS-001,32.01,992.25,42.8,28.6139,77.209,216.0,False,NORMAL,NONE,False,none,32.01,992.25,42.8,{}
